# Canonical cell-dump SHA-256 per input file. The reader must reproduce each
# hash exactly. Hashes only - the dumps themselves are real student PII and are
# never committed. parser/cmd/dumpcells prints the stream a hash is taken over,
# which is how a failure is narrowed from a file to a cell.
# FROZEN. These cannot be regenerated, so a mismatch is a reader bug until
# proven otherwise, never a cue to refresh this file. Any change to the reader
# that alters a single cell of any input listed below fails the suite. If the
# inputs themselves ever change, re-derive only the affected rows, deliberately
# and reviewed, not in bulk.
data/2016/023718c7d3cf7ace3a7116fabb12bd9cdhyduoccantho-1468920829104.xlsx	fc3afd8da9ed28b0fc177192fab7b19a06535cb45d86841835d8e8828fc61c1c
data/2016/08cdeb3636dcb2adaef829d62968274atravinh-1468902443859.xlsx	71f0e61918c63b95f08a16d502f5e9f2054e3c830bd83c725f1285bb1aabead1
data/2016/0b583c9875443e65ffa449d5ca76fae8ninhbinh-1468899778557.xlsx	b0c2cfb9ab419442f151be5a014439f7f477fa7b31a9ae3f37b83073276bdb59
data/2016/15c85d901a73dd49f2bae71aadcdbb5cninhthuan-1468920071763.xlsx	f27ceabc10484c0124c7d03f8343248df05719486af81ea2fb387d09a2d11b31
data/2016/167116af6c8a096c2a9307edfa115f77dhcnthucpham-tphcm-1468910578187.xls	9962f437ca047cafb3add0c9eb07f96cf4168d026b7d5947ecd2dc915117ef11
data/2016/17843bccde10f362c2b9600bc49cd3f8backan-1468933016076.xlsx	ffdabc85670ef7d5522bb33254d6053682b96deb248406e171bd066749c51cae
data/2016/178814c33c8b85a77d0fc295fa6d2be1hagiang-1468932847230.xlsx	843d83e11b78862598eb77b1a5448f7b09f0a7f1842687b4f0174e69ae4fff8b
data/2016/18055d17e46854ecc6c8be585bcb6e5cbaclieu-1468934144150.xlsx	ec257a18650045ec476ebbbdbfed48760b4c51b5aee73fe6456729d7cd8ea365
data/2016/1c66db0265bf45df237b37a7bcaeaef3hanoi-1468932790746.xlsx	aeb84a0588ce445b852a9328f8a233444a5e5ace6ea0cdff695d96a85cf0015e
data/2016/2004a8d225fd87524e324d2d519e87a4daclac-1468899960505.xlsx	455f5c3f17397139e50b71329e936ffc1c76a39dc244ee72f49289b3eeb5a47c
data/2016/20db5eaace927596f1806f151649ee6edhtantrao-1468901296040.xlsx	b25aa4ab69339c095c20d291614fdcd6569f210b33cdebae955e54945e647010
data/2016/216ee4e385dbc236767be899b068bf98dhtaynguyen-1468940490240.xlsx	88346d3fa7087055f4c602bda8456581d721c9f9f2d4e0a18dbc511c9c8288fe
data/2016/2208903e1fa12220d100f93e40d5ff3bquangtri-1468933440097.xlsx	49241f1af4fd0eb84e6a2943f3c07d1c0f7bd71c9a8ea407b5adcff194bcbcbd
data/2016/22e8617886412abd90ae3d33cc6d7db4dhyduocthaibinh-1468941020145.xlsx	9ec94a6c47932bccbf001c431c0d4c480a861cb9aa3f845d9b6e86d4f2688889
data/2016/238adc19e80c0daef089a307af23edcethanhhoa-1468933304999.xlsx	121b6ed30c60a2979db512f55fd2f8e65194c7323b5bf495d8175a256eb8eb2b
data/2016/2b33640b0dd154490f2809d96be81797dhdalat-1468902130616.xlsx	201b953d4a19c0a0441693d43be8f37212b1309084428dc6d1367fb2904a92f6
data/2016/2fa6d9a308bd11bc09f02d787eef2c15lamdong-1468933821082.xlsx	323b5f6551d35d57a995ef04c5d0d569433775fe6e2d685afc88d43442e3d215
data/2016/357c6aaf59aeaa6c11c3e83c595d38cfdhbachkhoa-tphcm-1468939678829.xlsx	873fa6455a85783e4fe54b420c6cbda91803e0fa36356af859236092019f0083
data/2016/388fcdfdac18ef6eee6125a2a015714ddhdongthap-1468934545359.xlsx	6db5b9fa0acd509c1b07bd6a03ae07df19487073a3d18495df3e185e85711189
data/2016/3c0e56abd8c5334f4e1ff7df3ac23a15dienbien-1468920113820.xlsx	cfbadef763402bb8ac1e08b398cb38bebc184a2de7e760c44c2e31ce54349a87
data/2016/3daa6ee33fdafadc3c112c18bff18c2ddhthainguyen-1468940268065.xlsx	a7d7e20b00b912fdd4658fa73c1fd13efc4a748e01d9bd41ce25d91222e6b29b
data/2016/412e62265f35ca0078a0d94af5d1ed8abinhdinh-1468899884192.xlsx	06d144fca25ec641e5d8bec34df77b69fcea1946120d050d7679bf282a77b1bb
data/2016/43213f61074068d9177685eb6c3f2d3bdhbachkhoa-dhdanang-1468938494437.xlsx	381a59addee12fd6efc7951282578d177101fce5a07be8621b1143f1c99a0e29
data/2016/4334ea476a2b8196d54ba40a341831echvkythuatquansu-1468920342994.xlsx	3705579c6f432e2a8aa053e7f2564f79aad49fde836ad3934d1f9f39375150a4
data/2016/487c7287c1c9735722b31d877942becddhcongnghieptphcm-1468983373303.xlsx	2c50ae0fc1992ad8b61b7d52ad02f32159bd649f0426ae00d17583b53427b05c
data/2016/4a3fa95a83fe9b3b2fafab309323fd22dhthuyloi-1468901840919.xlsx	e75239bd4e311ad36e57d42ffb4c2649ce8e599f1ae0bad505957edd69b09a80
data/2016/4ad416ccf014bd5d01f415238566b210khanhhoa-1468933789968.xlsx	7a4451cba4a76acc50362cb94aefee1ff9cb04e6e2461daddc383ff1601c80da
data/2016/4b98fdd7300b86a94636e4d15394fc19sonla-1468899319124.xlsx	961407526e9d79d0e2dfcf370eaed7ff7f64d14835f88481ac17361acbea996c
data/2016/4c2fd846ed2a0670ba6d1200d1d68e1dspkythuatvinhlong-1468902640438.xlsx	88b634010f5888ed6e954807c31712125a280f432219dc652d790d01ef7c10d1
data/2016/4e0ccee19eb64513d23a6dff96ff7f9cvinhphuc-1468919874814.xlsx	52199086d32401b35629d6c4930b024161b0d6d979f4aebc1bef26a391d4b235
data/2016/4e9bb192d56c9fa92b3e0ec13d8236c8dhxaydungmientrung-1468940978346.xlsx	dd3d9e4ce4e0c385e753a56f16ce03e7de535a3700e2c62dfe3dce201c73f6f9
data/2016/505a876dfd1ea321291e29192aebe95ehoabinh-1468983220125.xlsx	b17f8a592f67c1ed8408b145a2241b4acb6088825463708b5f38749fedfd21be
data/2016/514877c1cfebdc9c2251f651b5f02c7edhspkythuattphcm-1468906568655.xlsx	86cbefa0051faad10505f5d2f5dc4c4690c2c9ccd475fa06713754da9edcc627
data/2016/51bb2f9b6e9f565c2d705606fd56958bdhgiaothongvantai-1468939107463.xlsx	b2199701dc1126ee509581dd6fd739d9a913ea6a232a55d59a14fced8ab82cc3
data/2016/538c9676b70f2509573245d58fba93bcdongnai-1468938241935.xlsx	8ff1d5c71cf63b688ecfac852244b24cb6a4321eccf28fe056139f1527f2fb33
data/2016/53e5e20ebd74d84741513b703fbd13bfdhnonglam-dhthainguyen-1468939023637.xlsx	b3ac4319785a8f33065f4684b947598733050a916ae9cabaa5684023d42f9163
data/2016/5465cca59495dcd9a48f689e2d38b85ephutho-1468902409682.xlsx	44873acca3ede545505c531b921605fc7b8372c32bff3886572ca072966c898e
data/2016/54bbcf865c137d58cf62af15733bd376dhsupham-dhdanang-1468938526558.xlsx	7e846a06d99ff5b71dbeb3db833d748c7675a17901e3d41bac84a9023e16601d
data/2016/575df8a4df74e87abb8f55d807324374dongthap-1468933902699.xlsx	db44859e1fce523fb86907b4928c84f92036e696bdf14a337b1f25f69664389f
data/2016/5aede4951e7af8c1e1056c747a553386hvnongnghiepvn-1468900610577.xlsx	76e75a3d59c5e850f62191dfa3ce65b6d1347b4eaa4f4870c687e94aea5087fd
data/2016/5b16d7156a03bb7ed0618796bae87bc3cantho-1468933954714.xlsx	6d9b5f906fd7b5a66390e42d51f06a3445724e92f4a67cb116ab74359d8693e3
data/2016/5ca241aa1de8d25a3e6ff6db75234025dhcantho-baclieu-1468907071460.xls	290c7e658c3b218befd5b111ad89d8c03f5e5dc1a1815e730da8bc1308660b6c
data/2016/5fb3a1b66aff077ee3da482be08cd391thainguyen-1468902797020.xlsx	6df75f210b0dc269ceb4ddbbe323640cc32d75157096942ff4eb7565157d4d7a
data/2016/5fd13ae5287cbf0149bd733b507e0608dhkhxhnv-dhqgtphcm-1468920630193.xlsx	311b90c29f089ffc7bfdc7e5b9c7fdcefaa803bb6d785189cebb6b170b61ee1e
data/2016/6375fd13557bee08d20f1f3e46dac130dhnhatrang-coso1-1468901350425.xlsx	05dc9a62f844c3a73f0a781066ba9fc3f3bf5faa970cb1b3f0f0f0487769488e
data/2016/64d2635efd30a0d0db4f7c30b9735261dhvinh-1468940230027.xlsx	0e2fc0f487f3963cd063bcb3fac067d2af1ef5a73e5d3def3523e1ecc30851e2
data/2016/64e44466ffeff9a587260795644805d0dhkhtunhien-dhqgtphcm-1468921015146.xlsx	4f67d25acd11182b60d8c938ee49102fb30e8c96c85e6ccecd260fca0f5d53aa
data/2016/6960b6fa493e1365a183af461e945389thaibinh-1468920019273.xlsx	6f10581918d96d82a99eab4c2729672836e091265c4518996f4aad5687038f3a
data/2016/698b930ab7697a0672bbc39168024c9cgialai-1468933753098.xlsx	3be46dfad3d9d2c81557e1bc4103622bb7d9e9ba4fa18b25d2a4b355bf617264
data/2016/6badc7cfa258b59ad67e2b64f713b95fthuathienhue-1468983258438.xlsx	1dccf8266a62a50911046837d01cd07f6085d43dc1c3cc953a35bf033c4991b3
data/2016/70bf8cd2b6e87523219e55149a8524c5dhquynhon-1468938878328.xlsx	874dfbb664c72a3b075be56adc386dba2ac9aea4be2bb7a11d250b67d67b964d
